CardId,CustomerId,Cardlimit,Debt,Cardtype
14641,14641,4889857,6978595,mastercard
14642,14642,8450306,4991008,mastercard
14643,14643,235902,6686107,mastercard
14644,14644,6036990,5772557,mastercard
14645,14645,9781035,8889513,mastercard
14646,14646,4366397,8591424,mastercard
14647,14647,456491,8339103,mastercard
14648,14648,5567010,1202609,mastercard
14649,14649,1579927,7665385,mastercard
14650,14650,8721732,3108371,mastercard
14651,14651,6430353,4411695,mastercard
14652,14652,3221327,6270834,mastercard
14653,14653,1065969,6050255,mastercard
14654,14654,242527,7287426,mastercard
14655,14655,2269001,3488624,mastercard
14656,14656,3340882,2581282,mastercard
14657,14657,4425519,1957465,mastercard
14658,14658,3217798,4533662,mastercard
14659,14659,7965615,8375198,mastercard
14660,14660,4137631,1779735,mastercard
14661,14661,452871,184525,mastercard
14662,14662,8037662,8693523,mastercard
14663,14663,4532198,1666227,mastercard
14664,14664,4308886,4987119,mastercard
14665,14665,2022910,7516151,mastercard
14666,14666,3327195,4386256,mastercard
14667,14667,8080307,1998461,mastercard
14668,14668,602132,784765,mastercard
14669,14669,9078468,5556234,mastercard
14670,14670,9936476,8741079,mastercard
14671,14671,6808846,1896749,mastercard
14672,14672,5584146,9266543,mastercard
14673,14673,1568713,5002586,mastercard
14674,14674,4466912,7846108,mastercard
14675,14675,9502483,4755419,mastercard
14676,14676,9084308,3121134,mastercard
14677,14677,2121611,2863501,mastercard
14678,14678,649287,8055343,mastercard
14679,14679,9358802,4776186,mastercard
14680,14680,5647559,4769565,mastercard
14681,14681,2185684,4960989,mastercard
14682,14682,745370,9649497,mastercard
14683,14683,2917901,7554592,mastercard
14684,14684,6053909,7744848,mastercard
14685,14685,405636,5228788,mastercard
14686,14686,7179505,2301287,mastercard
14687,14687,2910749,737407,mastercard
14688,14688,6838245,6389836,mastercard
14689,14689,6395558,8943803,mastercard
14690,14690,4426129,4219551,mastercard
14691,14691,6551837,7428887,mastercard
14692,14692,902174,5161685,mastercard
14693,14693,9581247,9174389,mastercard
14694,14694,5711733,203498,mastercard
14695,14695,9492794,2940155,mastercard
14696,14696,9912386,8375847,mastercard
14697,14697,3810713,1700236,mastercard
14698,14698,3266099,8043273,mastercard
14699,14699,2016090,376485,mastercard
14700,14700,8562539,1095167,mastercard
14701,14701,9846898,5508276,mastercard
14702,14702,5866046,1607817,mastercard
14703,14703,5174575,3622034,mastercard
14704,14704,841951,7504627,mastercard
14705,14705,2590635,9090944,mastercard
14706,14706,2242828,6286010,mastercard
14707,14707,2576117,4150980,mastercard
14708,14708,1779854,4702681,mastercard
14709,14709,6612646,9409098,mastercard
14710,14710,6182205,9352021,mastercard
14711,14711,2889800,424965,mastercard
14712,14712,1659513,3088674,mastercard
14713,14713,1318817,3201430,mastercard
14714,14714,9030855,2687591,mastercard
14715,14715,7962440,276405,mastercard
14716,14716,7398339,194596,mastercard
14717,14717,5337082,6393397,mastercard
14718,14718,5808936,9325638,mastercard
14719,14719,183483,5904327,mastercard
14720,14720,1321709,4481944,mastercard
14721,14721,536207,9934859,mastercard
14722,14722,9483067,1707923,mastercard
14723,14723,6486977,5232689,mastercard
14724,14724,4041539,2412219,mastercard
14725,14725,955322,7239784,mastercard
14726,14726,4615202,9759567,mastercard
14727,14727,9644946,3602496,mastercard
14728,14728,623389,9964018,mastercard
14729,14729,5714712,7627739,mastercard
14730,14730,1720690,3985728,mastercard
14731,14731,9152038,9451142,mastercard
14732,14732,7832547,1202731,mastercard
14733,14733,3771129,8128592,mastercard
14734,14734,9333197,6776789,mastercard
14735,14735,4882143,4563406,mastercard
14736,14736,5085438,7082563,mastercard
14737,14737,9968835,3718614,mastercard
14738,14738,8099358,9031696,mastercard
14739,14739,9919773,2083883,mastercard
14740,14740,8436160,4296857,mastercard
14741,14741,6552964,8071152,mastercard
14742,14742,8790586,8570131,mastercard
14743,14743,6573087,5335642,mastercard
14744,14744,305783,3507282,mastercard
14745,14745,281090,499399,mastercard
14746,14746,8673557,3676888,mastercard
14747,14747,9389300,6481331,mastercard
14748,14748,1692901,6700677,mastercard
14749,14749,1717566,6437602,mastercard
14750,14750,5957051,2041793,mastercard
14751,14751,9582067,1721327,mastercard
14752,14752,5235988,8149723,mastercard
14753,14753,1192128,4248642,mastercard
14754,14754,2793194,2821750,mastercard
14755,14755,8214784,4887766,mastercard
14756,14756,2435096,5350984,mastercard
14757,14757,3213506,7991061,mastercard
14758,14758,6223011,4011642,mastercard
14759,14759,2462844,4080007,mastercard
14760,14760,8002332,8688858,mastercard
14761,14761,9342123,942729,mastercard
14762,14762,1353794,331770,mastercard
14763,14763,1524412,4707845,mastercard
14764,14764,8415340,8720621,mastercard
14765,14765,7471784,2116319,mastercard
14766,14766,8322560,9471287,mastercard
14767,14767,8069604,828823,mastercard
14768,14768,7282333,6081606,mastercard
14769,14769,6827267,2346598,mastercard
14770,14770,6492540,8272543,mastercard
14771,14771,7457572,3110648,mastercard
14772,14772,7710137,4325930,mastercard
14773,14773,4412998,3440479,mastercard
14774,14774,5631347,7896676,mastercard
14775,14775,6141196,2376824,mastercard
14776,14776,5940615,6713598,mastercard
14777,14777,282391,736633,mastercard
14778,14778,5009220,1853179,mastercard
14779,14779,4248220,4332877,mastercard
14780,14780,2497529,4059455,mastercard
14781,14781,3531538,6056280,mastercard
14782,14782,6653516,6106069,mastercard
14783,14783,8967467,6593421,mastercard
14784,14784,3195771,8997532,mastercard
14785,14785,8498077,7052185,mastercard
14786,14786,3114524,3947337,mastercard
14787,14787,1133463,9127641,mastercard
14788,14788,2562104,6831502,mastercard
14789,14789,4579659,3853041,mastercard
14790,14790,8795160,6900938,mastercard
14791,14791,5274670,322558,mastercard
14792,14792,4991722,2341865,mastercard
14793,14793,7825012,3684171,mastercard
14794,14794,9584826,8488017,mastercard
14795,14795,7071165,3138228,mastercard
14796,14796,200836,370369,mastercard
14797,14797,1406340,8741408,mastercard
14798,14798,3850750,7475785,mastercard
14799,14799,8802795,9552668,mastercard
14800,14800,4294423,1478628,mastercard
14801,14801,274527,7916207,mastercard
14802,14802,8899179,4319640,mastercard
14803,14803,8759918,9338839,mastercard
14804,14804,7640565,1725978,mastercard
14805,14805,6347401,2631660,mastercard
14806,14806,7476164,1101304,mastercard
14807,14807,2215134,6634830,mastercard
14808,14808,6683925,1830547,mastercard
14809,14809,8193870,3963484,mastercard
14810,14810,5919758,4691483,mastercard
14811,14811,6708751,702237,mastercard
14812,14812,205227,2024728,mastercard
14813,14813,640180,4534983,mastercard
14814,14814,7452691,884317,mastercard
14815,14815,9282661,6469990,mastercard
14816,14816,8477222,3610346,mastercard
14817,14817,768847,7014468,mastercard
14818,14818,3477854,6661686,mastercard
14819,14819,4047173,8912031,mastercard
14820,14820,3501745,2372902,mastercard
14821,14821,7316779,3976045,mastercard
14822,14822,4020971,8225996,mastercard
14823,14823,6877327,9714514,mastercard
14824,14824,5844490,1790668,mastercard
14825,14825,7481431,110196,mastercard
14826,14826,2097337,6018729,mastercard
14827,14827,7807326,8847263,mastercard
14828,14828,5672428,3618405,mastercard
14829,14829,3824092,4541583,mastercard
14830,14830,728095,7002907,mastercard
14831,14831,2828449,1043311,mastercard
14832,14832,2031379,6992143,mastercard
14833,14833,5656538,3936150,mastercard
14834,14834,2863973,5420482,mastercard
14835,14835,4279543,2876224,mastercard
14836,14836,2337511,4585788,mastercard
14837,14837,5710637,7219622,mastercard
14838,14838,6877420,458812,mastercard
14839,14839,9724772,8654717,mastercard
14840,14840,5290316,2299690,mastercard
14841,14841,5180595,7370650,mastercard
14842,14842,4869206,3660117,mastercard
14843,14843,3855690,9990774,mastercard
14844,14844,5363419,6248245,mastercard
14845,14845,263366,4228065,mastercard
14846,14846,5080714,8990923,mastercard
14847,14847,1927360,4026635,mastercard
14848,14848,6774278,9514136,mastercard
14849,14849,7761501,6824949,mastercard
14850,14850,8893158,2142695,mastercard
14851,14851,2382428,9070566,mastercard
14852,14852,4389179,9264649,mastercard
14853,14853,8670167,858556,mastercard
14854,14854,4457375,9251491,mastercard
14855,14855,8828970,2707837,mastercard
14856,14856,8711586,8184185,mastercard
14857,14857,571758,8676301,mastercard
14858,14858,9724148,3436871,mastercard
14859,14859,3227449,6882498,mastercard
14860,14860,1328508,8770617,mastercard
14861,14861,178396,9428888,mastercard
14862,14862,6059409,8327076,mastercard
14863,14863,6845910,3215481,mastercard
14864,14864,8962920,5216529,mastercard
14865,14865,2438290,407702,mastercard
14866,14866,4161615,4793817,mastercard
14867,14867,8398942,8219354,mastercard
14868,14868,5115761,4155776,mastercard
14869,14869,9020757,7787196,mastercard
14870,14870,676101,3797022,mastercard
14871,14871,2006935,4743230,mastercard
14872,14872,9916465,8534181,mastercard
14873,14873,5917975,1979583,mastercard
14874,14874,199863,9298127,mastercard
14875,14875,9648537,2606919,mastercard
14876,14876,3393197,1390945,mastercard
14877,14877,6610411,6392400,mastercard
14878,14878,9629370,6103690,mastercard
14879,14879,9750743,9857245,mastercard
14880,14880,8246535,3922663,mastercard
14881,14881,6443649,9659329,mastercard
14882,14882,5096560,9825051,mastercard
14883,14883,9398400,2520751,mastercard
14884,14884,7342935,2801886,mastercard
14885,14885,9211391,8711206,mastercard
14886,14886,2421332,7200935,mastercard
14887,14887,8394567,8440879,mastercard
14888,14888,8912994,6062247,mastercard
14889,14889,7172335,1514424,mastercard
14890,14890,412724,3163478,mastercard
14891,14891,3572157,4241675,mastercard
14892,14892,9222109,7847999,mastercard
14893,14893,4765499,2298189,mastercard
14894,14894,4352954,6818258,mastercard
14895,14895,7057555,6309302,mastercard
14896,14896,3462369,591861,mastercard
14897,14897,7397058,3285810,mastercard
14898,14898,4646418,1179930,mastercard
14899,14899,1421721,5739648,mastercard
14900,14900,4950461,8084068,mastercard
14901,14901,2638626,8845499,mastercard
14902,14902,516566,6095165,mastercard
14903,14903,1346031,6869183,mastercard
14904,14904,2460059,4653996,mastercard
14905,14905,6606733,8047863,mastercard
14906,14906,2435582,3426801,mastercard
14907,14907,8404282,669004,mastercard
14908,14908,8044086,5453263,mastercard
14909,14909,8490397,3695062,mastercard
14910,14910,2068952,5600534,mastercard
14911,14911,5960405,6749664,mastercard
14912,14912,4669474,5729360,mastercard
14913,14913,3546289,3368238,mastercard
14914,14914,5256552,3999054,mastercard
14915,14915,197062,4034915,mastercard
14916,14916,8701029,6685460,mastercard
14917,14917,3694262,6588109,mastercard
14918,14918,9069135,6426389,mastercard
14919,14919,5867721,1780850,mastercard
14920,14920,5794898,7177126,mastercard
14921,14921,9703753,6740049,mastercard
14922,14922,3421403,7974893,mastercard
14923,14923,5347154,3602984,mastercard
14924,14924,2838230,2572693,mastercard
14925,14925,4681782,908905,mastercard
14926,14926,8730221,621505,mastercard
14927,14927,4229994,669005,mastercard
14928,14928,6926489,2629954,mastercard
14929,14929,3083635,8717521,mastercard
14930,14930,4513397,1460171,mastercard
14931,14931,2290531,7897076,mastercard
14932,14932,4138333,3338573,mastercard
14933,14933,7357899,9448031,mastercard
14934,14934,8515150,9159903,mastercard
14935,14935,4220066,7371150,mastercard
14936,14936,8414450,6587211,mastercard
14937,14937,7903034,6952343,mastercard
14938,14938,1656539,6298682,mastercard
14939,14939,3406926,9434158,mastercard
14940,14940,3259355,407903,mastercard
14941,14941,9700748,7172626,mastercard
14942,14942,6491597,6359768,mastercard
14943,14943,4039105,1500162,mastercard
14944,14944,4158604,5729153,mastercard
14945,14945,9328894,8200288,mastercard
14946,14946,9194793,7899746,mastercard
14947,14947,7115004,8687881,mastercard
14948,14948,759776,3200332,mastercard
14949,14949,6466194,6930862,mastercard
14950,14950,6316117,7189651,mastercard
14951,14951,4331322,9851893,mastercard
14952,14952,8312386,6365662,mastercard
14953,14953,8203470,1184552,mastercard
14954,14954,6896687,3083554,mastercard
14955,14955,5764727,8195758,mastercard
14956,14956,6147885,7521838,mastercard
14957,14957,6603720,5227100,mastercard
14958,14958,493318,9923106,mastercard
14959,14959,3347779,9792273,mastercard
14960,14960,896050,307701,mastercard
14961,14961,9110904,8739248,mastercard
14962,14962,9567543,5432844,mastercard
14963,14963,4346966,8246998,mastercard
14964,14964,896937,2098794,mastercard
14965,14965,5259808,6459152,mastercard
14966,14966,5432111,5531200,mastercard
14967,14967,8922694,1258685,mastercard
14968,14968,7811843,4164550,mastercard
14969,14969,4331078,9023303,mastercard
14970,14970,5166876,9639115,mastercard
14971,14971,3077623,3499146,mastercard
14972,14972,1052950,4347808,mastercard
14973,14973,8020472,4145724,mastercard
14974,14974,9787134,5622307,mastercard
14975,14975,3986817,1585388,mastercard
14976,14976,3170030,7831266,mastercard
14977,14977,271964,5358334,mastercard
14978,14978,7952558,1251569,mastercard
14979,14979,4436288,4831206,mastercard
14980,14980,9590503,7405118,mastercard
14981,14981,2437695,6930314,mastercard
14982,14982,4702389,6445645,mastercard
14983,14983,8897375,9503980,mastercard
14984,14984,8606421,5635761,mastercard
14985,14985,8516400,2685606,mastercard
14986,14986,6391837,7122252,mastercard
14987,14987,6840714,3688882,mastercard
14988,14988,8800334,9923919,mastercard
14989,14989,8102544,8565244,mastercard
14990,14990,752540,2583197,mastercard
14991,14991,5637178,8565583,mastercard
14992,14992,4396131,3835231,mastercard
14993,14993,121690,1937069,mastercard
14994,14994,3778414,509728,mastercard
14995,14995,639202,537485,mastercard
14996,14996,6813536,4273300,mastercard
14997,14997,8610832,1864086,mastercard
14998,14998,2300844,3674342,mastercard
14999,14999,7623541,7721161,mastercard
15000,15000,126808,9306739,mastercard
15001,15001,1169895,3055451,mastercard
15002,15002,431821,4735721,mastercard
15003,15003,1018194,2640858,mastercard
15004,15004,3298822,145380,mastercard
15005,15005,7389524,1683916,mastercard
15006,15006,5067716,134486,mastercard
15007,15007,5824076,7912357,mastercard
15008,15008,8457063,5460743,mastercard
15009,15009,403507,778973,mastercard
15010,15010,3346834,6345760,mastercard
15011,15011,1644435,268376,mastercard
15012,15012,6173211,9989469,mastercard
15013,15013,2620468,6595168,mastercard
15014,15014,6245331,8661491,mastercard
15015,15015,7751598,5737805,mastercard
15016,15016,6312909,6989743,mastercard
15017,15017,6108111,2644284,mastercard
15018,15018,6090309,3307290,mastercard
15019,15019,3958017,8799217,mastercard
15020,15020,2579464,1187296,mastercard
15021,15021,9939653,9856475,mastercard
15022,15022,9498995,9945200,mastercard
15023,15023,7852382,6110902,mastercard
15024,15024,3429081,2898120,mastercard
15025,15025,7724405,3475705,mastercard
15026,15026,4377190,9198068,mastercard
15027,15027,4068222,7943281,mastercard
15028,15028,1543196,6873751,mastercard
15029,15029,3653987,9739476,mastercard
15030,15030,6006851,4277611,mastercard
15031,15031,7467343,4909124,mastercard
15032,15032,811428,1419831,mastercard
15033,15033,3589379,4961033,mastercard
15034,15034,8005902,1666065,mastercard
15035,15035,5771072,9214378,mastercard
15036,15036,9518514,9178581,mastercard
15037,15037,5493859,4406141,mastercard
15038,15038,7962493,8615301,mastercard
15039,15039,6668688,4268941,mastercard
15040,15040,9405451,4803144,mastercard
15041,15041,2452706,9865958,mastercard
15042,15042,6514001,4619264,mastercard
15043,15043,849207,7043441,mastercard
15044,15044,1593390,1039269,mastercard
15045,15045,4003660,9811956,mastercard
15046,15046,9523965,4815333,mastercard
15047,15047,5950504,8964932,mastercard
15048,15048,8408578,7099306,mastercard
15049,15049,258535,4666533,mastercard
15050,15050,5441835,3729392,mastercard
15051,15051,2429688,1843206,mastercard
15052,15052,4981446,6233031,mastercard
15053,15053,9644232,5742979,mastercard
15054,15054,7821716,4276019,mastercard
15055,15055,7044259,4056411,mastercard
15056,15056,3692017,7684047,mastercard
15057,15057,7177035,315927,mastercard
15058,15058,3082898,1271375,mastercard
15059,15059,933878,997428,mastercard
15060,15060,3566101,1303866,mastercard
15061,15061,2204873,7156556,mastercard
15062,15062,113557,845584,mastercard
15063,15063,2719571,4571822,mastercard
15064,15064,2449496,9836125,mastercard
15065,15065,9554779,4486127,mastercard
15066,15066,3261816,722918,mastercard
15067,15067,8359692,3284858,mastercard
15068,15068,9522919,191631,mastercard
15069,15069,6995229,5903479,mastercard
15070,15070,6993297,8204235,mastercard
15071,15071,543275,2627050,mastercard
15072,15072,2044668,2290718,mastercard
15073,15073,2513014,3575642,mastercard
15074,15074,6848828,1520158,mastercard
15075,15075,6297737,5994052,mastercard
15076,15076,9901901,2327574,mastercard
15077,15077,5822630,3502317,mastercard
15078,15078,643621,7018600,mastercard
15079,15079,2465899,2021352,mastercard
15080,15080,9840225,4825475,mastercard
15081,15081,3144372,5286672,mastercard
15082,15082,961774,9994338,mastercard
15083,15083,627956,9565409,mastercard
15084,15084,5891148,3056977,mastercard
15085,15085,2739929,4668989,mastercard
15086,15086,5785885,6518780,mastercard
15087,15087,2447525,4348334,mastercard
15088,15088,6104538,9698226,mastercard
15089,15089,507898,5291197,mastercard
15090,15090,5991911,9821258,mastercard
15091,15091,7733596,9832029,mastercard
15092,15092,3973267,2747154,mastercard
15093,15093,4341369,652299,mastercard
15094,15094,2316010,488433,mastercard
15095,15095,2164292,798812,mastercard
15096,15096,425865,5622193,mastercard
15097,15097,7394367,9006113,mastercard
15098,15098,9390159,4753895,mastercard
15099,15099,3906946,6257497,mastercard
15100,15100,7094666,8890999,mastercard
15101,15101,9475487,8869879,mastercard
15102,15102,335918,2338732,mastercard
15103,15103,8412178,6889766,mastercard
15104,15104,8930364,9763570,mastercard
15105,15105,8687184,6390381,mastercard
15106,15106,9243834,3973478,mastercard
15107,15107,2005960,9898597,mastercard
15108,15108,9765979,5540187,mastercard
15109,15109,2237151,2975162,mastercard
15110,15110,5108278,8236571,mastercard
15111,15111,9318147,7800063,mastercard
15112,15112,5653850,7152982,mastercard
15113,15113,8749420,4868441,mastercard
15114,15114,9648155,2914915,mastercard
15115,15115,7465981,8209490,mastercard
15116,15116,3949890,8455193,mastercard
15117,15117,1228260,5124846,mastercard
15118,15118,3804985,1605404,mastercard
15119,15119,2750967,8130090,mastercard
15120,15120,6698842,9196772,mastercard
15121,15121,4505739,6569169,mastercard
15122,15122,5170025,4919321,mastercard
15123,15123,2752597,4715510,mastercard
15124,15124,345392,275434,mastercard
15125,15125,1373915,9522653,mastercard
15126,15126,7788043,9971039,mastercard
15127,15127,4112501,1997017,mastercard
15128,15128,2307329,3139181,mastercard
15129,15129,6720554,6314843,mastercard
15130,15130,934916,9670173,mastercard
15131,15131,644953,643815,mastercard
15132,15132,1513555,335500,mastercard
15133,15133,2984531,8109643,mastercard
15134,15134,5110808,7258178,mastercard
15135,15135,7140159,734590,mastercard
15136,15136,3662064,2914465,mastercard
15137,15137,1260856,4018151,mastercard
15138,15138,3761473,6528910,mastercard
15139,15139,4459169,6377024,mastercard
15140,15140,8134213,2082541,mastercard
15141,15141,9303017,6235144,mastercard
15142,15142,935429,8352377,mastercard
15143,15143,5132848,5176797,mastercard
15144,15144,1082264,1294840,mastercard
15145,15145,244904,349841,mastercard
15146,15146,4273082,5167321,mastercard
15147,15147,3213089,3369132,mastercard
15148,15148,1885607,5297006,mastercard
15149,15149,8480855,8911548,mastercard
15150,15150,2942629,5393448,mastercard
15151,15151,2329379,2596110,mastercard
15152,15152,2766810,5554593,mastercard
15153,15153,3773040,8233441,mastercard
15154,15154,6498459,6320116,mastercard
15155,15155,9186405,5748606,mastercard
15156,15156,4888826,7790880,mastercard
15157,15157,6850118,6493264,mastercard
15158,15158,6472842,3879380,mastercard
15159,15159,1711466,3471418,mastercard
15160,15160,9316990,4480973,mastercard
15161,15161,8666403,2358025,mastercard
15162,15162,313458,5902119,mastercard
15163,15163,7441857,7306727,mastercard
15164,15164,5033227,2861705,mastercard
15165,15165,3823319,8245040,mastercard
15166,15166,9815319,5301343,mastercard
15167,15167,4392301,2895599,mastercard
15168,15168,4764049,2636833,mastercard
15169,15169,222477,4034980,mastercard
15170,15170,5997730,1809519,mastercard
15171,15171,5949714,815497,mastercard
15172,15172,136400,1981372,mastercard
15173,15173,6975880,4248827,mastercard
15174,15174,9267408,8449636,mastercard
15175,15175,7045140,866422,mastercard
15176,15176,3523621,3684562,mastercard
15177,15177,6236479,5674532,mastercard
15178,15178,7183109,9043114,mastercard
15179,15179,1409617,9377203,mastercard
15180,15180,6146336,5677071,mastercard
15181,15181,9014141,5282876,mastercard
15182,15182,6321165,527014,mastercard
15183,15183,8176310,5925910,mastercard
15184,15184,8716059,800991,mastercard
15185,15185,8410484,5195745,mastercard
15186,15186,9645954,416335,mastercard
15187,15187,6849675,2957210,mastercard
15188,15188,7543137,283993,mastercard
15189,15189,4214591,5612052,mastercard
15190,15190,3919375,989270,mastercard
15191,15191,4872891,5753101,mastercard
15192,15192,9758268,2568500,mastercard
15193,15193,5843676,2413242,mastercard
15194,15194,7425493,6527688,mastercard
15195,15195,1166608,4300642,mastercard
15196,15196,1816043,3417012,mastercard
15197,15197,6931660,3148761,mastercard
15198,15198,4804409,2505352,mastercard
15199,15199,1362954,2433002,mastercard
15200,15200,5371726,6330944,mastercard
15201,15201,3881780,4045284,mastercard
15202,15202,1746197,7308072,mastercard
15203,15203,9007990,5250037,mastercard
15204,15204,5463252,6671873,mastercard
15205,15205,164072,8334938,mastercard
15206,15206,8799192,1300517,mastercard
15207,15207,5032540,303430,mastercard
15208,15208,5543246,3206389,mastercard
15209,15209,3829497,7470601,mastercard
15210,15210,4460245,804132,mastercard
15211,15211,546482,8550922,mastercard
15212,15212,8458221,1601869,mastercard
15213,15213,9869187,4057873,mastercard
15214,15214,5065246,3108539,mastercard
15215,15215,7332462,5248597,mastercard
15216,15216,6156938,7810791,mastercard
15217,15217,4213128,8484329,mastercard
15218,15218,7700249,633878,mastercard
15219,15219,9587587,6638628,mastercard
15220,15220,4588728,8260886,mastercard
15221,15221,6897047,5528177,mastercard
15222,15222,5029221,2228631,mastercard
15223,15223,6678386,5152379,mastercard
15224,15224,9082018,1522595,mastercard
15225,15225,7688042,7393557,mastercard
15226,15226,9443321,9721824,mastercard
15227,15227,7534624,6217274,mastercard
15228,15228,3884882,3343920,mastercard
15229,15229,6267259,9505393,mastercard
15230,15230,2821427,4999265,mastercard
15231,15231,4409225,6262214,mastercard
15232,15232,9303829,6372505,mastercard
15233,15233,8227527,1849201,mastercard
15234,15234,263150,1746728,mastercard
15235,15235,8128347,1815232,mastercard
15236,15236,5721834,4930796,mastercard
15237,15237,6141969,2137304,mastercard
15238,15238,389964,3096912,mastercard
15239,15239,5488213,3452900,mastercard
15240,15240,7096016,8371268,mastercard
15241,15241,3732872,5354732,mastercard
15242,15242,9554667,3723444,mastercard
15243,15243,176018,2330253,mastercard
15244,15244,679402,6286374,mastercard
15245,15245,3843712,3603922,mastercard
15246,15246,3951638,1219688,mastercard
15247,15247,7610551,801847,mastercard
15248,15248,4978483,2780293,mastercard
15249,15249,1824156,3932087,mastercard
15250,15250,9231625,4524554,mastercard
15251,15251,9783207,4343373,mastercard
15252,15252,2418213,207864,mastercard
15253,15253,5036426,3095707,mastercard
15254,15254,3368182,4701427,mastercard
15255,15255,9104595,5877359,mastercard
15256,15256,2571501,614086,mastercard
15257,15257,1321446,3691234,mastercard
15258,15258,4376861,7823637,mastercard
15259,15259,8336645,5955620,mastercard
15260,15260,4382853,319350,mastercard
15261,15261,4575849,1675065,mastercard
15262,15262,9228132,146917,mastercard
15263,15263,8714234,8969964,mastercard
15264,15264,9513157,9196942,mastercard
15265,15265,2631463,1338965,mastercard
15266,15266,4158931,7325840,mastercard
15267,15267,4663075,4510773,mastercard
15268,15268,296312,7546350,mastercard
15269,15269,1117988,1075039,mastercard
15270,15270,2184241,4929225,mastercard
15271,15271,8147386,8877495,mastercard
15272,15272,1084244,1774215,mastercard
15273,15273,626640,9359622,mastercard
15274,15274,2509891,3708272,mastercard
15275,15275,5938325,2065373,mastercard
15276,15276,9628029,4496621,mastercard
15277,15277,4626477,4609903,mastercard
15278,15278,8337506,2865416,mastercard
15279,15279,7995006,8638150,mastercard
15280,15280,8221919,4315963,mastercard
15281,15281,5024099,2856863,mastercard
15282,15282,4075626,2126027,mastercard
15283,15283,259651,7124044,mastercard
15284,15284,8071692,1368252,mastercard
15285,15285,2942805,6583740,mastercard
15286,15286,7792598,1791398,mastercard
15287,15287,2276582,2204996,mastercard
15288,15288,7217089,7502849,mastercard
15289,15289,9944183,119865,mastercard
15290,15290,8506559,2857515,mastercard
15291,15291,1625454,9734638,mastercard
15292,15292,2736513,2334822,mastercard
15293,15293,3640741,3405798,mastercard
15294,15294,4410287,9782135,mastercard
15295,15295,2220962,7772812,mastercard
15296,15296,1411687,1045666,mastercard
15297,15297,3592352,3086136,mastercard
15298,15298,763329,519140,mastercard
15299,15299,1017797,1422477,mastercard
15300,15300,9422963,5117861,mastercard
15301,15301,5110132,1282699,mastercard
15302,15302,4990156,9432563,mastercard
15303,15303,3142984,9259624,mastercard
15304,15304,9796747,3574456,mastercard
15305,15305,2321224,3248226,mastercard
15306,15306,1796818,2939673,mastercard
15307,15307,5671195,2278575,mastercard
15308,15308,5274792,5650159,mastercard
15309,15309,6759219,5613954,mastercard
15310,15310,3574834,680194,mastercard
15311,15311,3416469,5638791,mastercard
15312,15312,9945115,9337824,mastercard
15313,15313,8791914,6219975,mastercard
15314,15314,2259377,7456613,mastercard
15315,15315,9067322,636410,mastercard
15316,15316,1469110,9330234,mastercard
15317,15317,8683578,4314900,mastercard
15318,15318,3918490,2751567,mastercard
15319,15319,2452938,5628119,mastercard
15320,15320,4234184,290799,mastercard
15321,15321,6946777,7827224,mastercard
15322,15322,6844155,5613327,mastercard
15323,15323,5814401,1473988,mastercard
15324,15324,5556411,8411844,mastercard
15325,15325,9970115,9798989,mastercard
15326,15326,4970343,4300021,mastercard
15327,15327,6544668,8199162,mastercard
15328,15328,8602400,4709570,mastercard
15329,15329,9577924,2630501,mastercard
15330,15330,6417032,6975561,mastercard
15331,15331,4651733,1438757,mastercard
15332,15332,1703395,2064793,mastercard
15333,15333,717792,170553,mastercard
15334,15334,386111,5118526,mastercard
15335,15335,657485,1853344,mastercard
15336,15336,2677770,1829793,mastercard
15337,15337,619498,4376974,mastercard
15338,15338,3611753,4858208,mastercard
15339,15339,9620056,8034548,mastercard
15340,15340,7102720,8635648,mastercard
15341,15341,6376762,4478260,mastercard
15342,15342,963259,2638645,mastercard
15343,15343,1590879,7769957,mastercard
15344,15344,1104560,5334357,mastercard
15345,15345,7308772,4569437,mastercard
15346,15346,8699720,3059820,mastercard
15347,15347,5752820,5091820,mastercard
15348,15348,8291670,8067198,mastercard
15349,15349,8076266,6478373,mastercard
15350,15350,7255705,7481017,mastercard
15351,15351,7585290,1473439,mastercard
15352,15352,3016422,4693108,mastercard
15353,15353,2914222,715191,mastercard
15354,15354,8190503,7246768,mastercard
15355,15355,1470043,7807818,mastercard
15356,15356,581764,3795679,mastercard
15357,15357,4496996,9304508,mastercard
15358,15358,4780799,5077355,mastercard
15359,15359,6993306,4889207,mastercard
15360,15360,9158905,6237557,mastercard
15361,15361,5668363,6266088,mastercard
15362,15362,3283043,922164,mastercard
15363,15363,1415466,8754903,mastercard
15364,15364,3930010,5647755,mastercard
15365,15365,5839336,422581,mastercard
15366,15366,9247577,996042,mastercard
15367,15367,4894658,8322505,mastercard
15368,15368,4253187,4645986,mastercard
15369,15369,2910859,5599701,mastercard
15370,15370,8744480,4742712,mastercard
15371,15371,572830,8537078,mastercard
15372,15372,8352529,9469473,mastercard
15373,15373,2785648,426789,mastercard
15374,15374,4694008,7296787,mastercard
15375,15375,3073396,1892017,mastercard
15376,15376,6670147,1405129,mastercard
15377,15377,4726122,8937070,mastercard
15378,15378,2680293,8328832,mastercard
15379,15379,4458985,6714260,mastercard
15380,15380,2068192,3389444,mastercard
15381,15381,8742660,5329426,mastercard
15382,15382,3325424,8387842,mastercard
15383,15383,1247511,5418922,mastercard
