AccountId,CustomerId,Accountname,Balance
12549,12549,Checking Account,3866.79
12550,12550,Money Market Account,10785.17
12551,12551,Home Loan Account,6052.62
12552,12552,Checking Account,10262.29
12553,12553,Investment Account,10301.13
12554,12554,Savings Account,2218.61
12555,12555,Credit Card Account,10011.31
12556,12556,Personal Loan Account,3870.81
12557,12557,Money Market Account,10064.62
12558,12558,Personal Loan Account,11084.3
12559,12559,Credit Card Account,4141.03
12560,12560,Money Market Account,15383.5
12561,12561,Investment Account,6480.45
12562,12562,Money Market Account,7027.12
12563,12563,Auto Loan Account,5379.14
12564,12564,Savings Account,18086.54
12565,12565,Savings Account,5766.19
12566,12566,Money Market Account,5689.08
12567,12567,Home Loan Account,9363.63
12568,12568,Auto Loan Account,10643.54
12569,12569,Personal Loan Account,6811.3
12570,12570,Money Market Account,1411.31
12571,12571,Personal Loan Account,4258.83
12572,12572,Checking Account,11106.65
12573,12573,Auto Loan Account,6626.72
12574,12574,Credit Card Account,10781.53
12575,12575,Savings Account,11332.69
12576,12576,Auto Loan Account,13207.1
12577,12577,Auto Loan Account,9046.23
12578,12578,Checking Account,18854.01
12579,12579,Credit Card Account,4070.25
12580,12580,Investment Account,4845.9
12581,12581,Personal Loan Account,1528.29
12582,12582,Personal Loan Account,15084.25
12583,12583,Home Loan Account,11623.18
12584,12584,Home Loan Account,11703.02
12585,12585,Savings Account,17328.96
12586,12586,Savings Account,11511.96
12587,12587,Savings Account,15710.24
12588,12588,Home Loan Account,7978.69
12589,12589,Auto Loan Account,3815
12590,12590,Checking Account,9513.9
12591,12591,Auto Loan Account,16554.94
12592,12592,Savings Account,7998.6
12593,12593,Home Loan Account,9008.3
12594,12594,Money Market Account,10863.96
12595,12595,Savings Account,7916.89
12596,12596,Investment Account,5207.49
12597,12597,Investment Account,13225.27
12598,12598,Personal Loan Account,13457.74
12599,12599,Money Market Account,7299.45
12600,12600,Money Market Account,12219.78
12601,12601,Checking Account,12777.48
12602,12602,Checking Account,13473.05
12603,12603,Personal Loan Account,6542.86
12604,12604,Credit Card Account,12429.02
12605,12605,Credit Card Account,5044.86
12606,12606,Checking Account,13593.36
12607,12607,Auto Loan Account,10818.85
12608,12608,Investment Account,10656.59
12609,12609,Personal Loan Account,12407.26
12610,12610,Home Loan Account,11493.11
12611,12611,Personal Loan Account,12802.77
12612,12612,Credit Card Account,11530.59
12613,12613,Personal Loan Account,12958.33
12614,12614,Home Loan Account,17066.39
12615,12615,Personal Loan Account,12993.03
12616,12616,Home Loan Account,16184.02
12617,12617,Savings Account,13302.07
12618,12618,Investment Account,11501.43
12619,12619,Investment Account,7075.96
12620,12620,Checking Account,11075.36
12621,12621,Personal Loan Account,9263.66
12622,12622,Checking Account,5893.09
12623,12623,Auto Loan Account,8754.83
12624,12624,Auto Loan Account,4370.84
12625,12625,Savings Account,17711.35
12626,12626,Credit Card Account,10003.58
12627,12627,Investment Account,5278.78
12628,12628,Auto Loan Account,16447.9
12629,12629,Personal Loan Account,17547.62
12630,12630,Money Market Account,13236.37
12631,12631,Personal Loan Account,16757.25
12632,12632,Investment Account,3823.18
12633,12633,Savings Account,7616.72
12634,12634,Personal Loan Account,5166.64
12635,12635,Savings Account,11109.02
12636,12636,Investment Account,9422.8
12637,12637,Credit Card Account,13663.85
12638,12638,Personal Loan Account,16637.48
12639,12639,Credit Card Account,8607.74
12640,12640,Checking Account,6184.02
12641,12641,Investment Account,14597.87
12642,12642,Personal Loan Account,8315.19
12643,12643,Credit Card Account,10111.89
12644,12644,Investment Account,9880.88
12645,12645,Checking Account,4398.38
12646,12646,Investment Account,5838.13
12647,12647,Checking Account,8311
12648,12648,Investment Account,4423.17
12649,12649,Credit Card Account,12726.72
12650,12650,Money Market Account,11436.54
12651,12651,Personal Loan Account,4284.43
12652,12652,Money Market Account,14650.97
12653,12653,Home Loan Account,17507.81
12654,12654,Investment Account,11738.6
12655,12655,Money Market Account,8891.53
12656,12656,Personal Loan Account,13266.56
12657,12657,Credit Card Account,12770.01
12658,12658,Credit Card Account,14408.04
12659,12659,Checking Account,8338.32
12660,12660,Checking Account,13076.33
12661,12661,Checking Account,12736.78
12662,12662,Personal Loan Account,6748.68
12663,12663,Auto Loan Account,7373.91
12664,12664,Checking Account,13488.26
12665,12665,Auto Loan Account,1882.07
12666,12666,Savings Account,10697.64
12667,12667,Investment Account,11224.87
12668,12668,Personal Loan Account,7132.48
12669,12669,Investment Account,1497.09
12670,12670,Home Loan Account,15461.06
12671,12671,Checking Account,6722.74
12672,12672,Auto Loan Account,12829.72
12673,12673,Investment Account,15859.04
12674,12674,Auto Loan Account,12911.35
12675,12675,Auto Loan Account,13124.88
12676,12676,Credit Card Account,15841.33
12677,12677,Personal Loan Account,15804.5
12678,12678,Home Loan Account,9761.69
12679,12679,Personal Loan Account,9839.48
12680,12680,Money Market Account,16514.97
12681,12681,Home Loan Account,14254.02
12682,12682,Money Market Account,6542.39
12683,12683,Personal Loan Account,11840.3
12684,12684,Personal Loan Account,14764.8
12685,12685,Home Loan Account,7747.73
12686,12686,Home Loan Account,15662.97
12687,12687,Money Market Account,11953.93
12688,12688,Investment Account,5628.38
12689,12689,Money Market Account,15994.32
12690,12690,Personal Loan Account,6694.64
12691,12691,Auto Loan Account,9236.36
12692,12692,Investment Account,15395.65
12693,12693,Credit Card Account,7264.49
12694,12694,Investment Account,9569.92
12695,12695,Investment Account,8058.61
12696,12696,Auto Loan Account,6956.65
12697,12697,Money Market Account,9528.97
12698,12698,Checking Account,9367.9
12699,12699,Home Loan Account,4889.31
12700,12700,Home Loan Account,9331.14
12701,12701,Credit Card Account,4487.96
12702,12702,Personal Loan Account,7109.74
12703,12703,Savings Account,14660.11
12704,12704,Credit Card Account,6522.67
12705,12705,Personal Loan Account,17757.03
12706,12706,Auto Loan Account,13416.04
12707,12707,Credit Card Account,18960.37
12708,12708,Savings Account,10599.28
12709,12709,Savings Account,14941.19
12710,12710,Personal Loan Account,6062.59
12711,12711,Investment Account,8295.26
12712,12712,Savings Account,11008.83
12713,12713,Investment Account,12078.26
12714,12714,Investment Account,16221
12715,12715,Home Loan Account,8498.21
12716,12716,Money Market Account,9960.3
12717,12717,Money Market Account,14386.68
12718,12718,Checking Account,7978.18
12719,12719,Checking Account,8686.52
12720,12720,Investment Account,6976.38
12721,12721,Home Loan Account,10710.66
12722,12722,Investment Account,8534.63
12723,12723,Checking Account,9748.77
12724,12724,Investment Account,9718.2
12725,12725,Credit Card Account,5195.7
12726,12726,Personal Loan Account,4998.36
12727,12727,Home Loan Account,8717.05
12728,12728,Home Loan Account,16747.75
12729,12729,Credit Card Account,4505.5
12730,12730,Savings Account,13220.58
12731,12731,Credit Card Account,10261.17
12732,12732,Personal Loan Account,12104.37
12733,12733,Checking Account,7386.4
12734,12734,Investment Account,17459.34
12735,12735,Home Loan Account,9992.21
12736,12736,Money Market Account,14867.71
12737,12737,Auto Loan Account,11694.97
12738,12738,Auto Loan Account,12683.36
12739,12739,Checking Account,3896.38
12740,12740,Money Market Account,1280.56
12741,12741,Personal Loan Account,4007.61
12742,12742,Checking Account,16025.27
12743,12743,Home Loan Account,7299.04
12744,12744,Investment Account,13659.95
12745,12745,Savings Account,7928.14
12746,12746,Auto Loan Account,10651.4
12747,12747,Personal Loan Account,12280.47
12748,12748,Credit Card Account,12806.18
12749,12749,Investment Account,16844.13
12750,12750,Auto Loan Account,10075.2
12751,12751,Investment Account,16847.59
12752,12752,Investment Account,7983.15
12753,12753,Checking Account,11973
12754,12754,Money Market Account,7358.49
12755,12755,Personal Loan Account,14033.86
12756,12756,Home Loan Account,7391.19
12757,12757,Credit Card Account,9278.29
12758,12758,Credit Card Account,11008.01
12759,12759,Home Loan Account,15572.5
12760,12760,Personal Loan Account,4770.27
12761,12761,Home Loan Account,17431.33
12762,12762,Personal Loan Account,11467.85
12763,12763,Savings Account,11489.13
12764,12764,Money Market Account,2047.86
12765,12765,Personal Loan Account,10079.02
12766,12766,Credit Card Account,6454.62
12767,12767,Personal Loan Account,19119.08
12768,12768,Savings Account,7294.88
12769,12769,Home Loan Account,4514.81
12770,12770,Investment Account,8057.72
12771,12771,Home Loan Account,7780.64
12772,12772,Home Loan Account,8465.41
12773,12773,Investment Account,11292.43
12774,12774,Auto Loan Account,13051.8
12775,12775,Credit Card Account,14615.29
12776,12776,Credit Card Account,9915.28
12777,12777,Investment Account,9645.57
12778,12778,Investment Account,5552.37
12779,12779,Money Market Account,15009.84
12780,12780,Auto Loan Account,12996.11
12781,12781,Credit Card Account,12028.41
12782,12782,Auto Loan Account,12877.24
12783,12783,Auto Loan Account,6942.58
12784,12784,Investment Account,7767.64
12785,12785,Credit Card Account,14546.3
12786,12786,Personal Loan Account,3505.05
12787,12787,Personal Loan Account,11007.71
12788,12788,Auto Loan Account,9462.08
12789,12789,Home Loan Account,15112.3
12790,12790,Home Loan Account,15414.76
12791,12791,Personal Loan Account,15368.88
12792,12792,Savings Account,4597.38
12793,12793,Home Loan Account,11377.6
12794,12794,Investment Account,10588.28
12795,12795,Checking Account,8079.68
12796,12796,Auto Loan Account,8666.62
12797,12797,Personal Loan Account,12841.8
12798,12798,Money Market Account,9262.25
12799,12799,Investment Account,5818.17
12800,12800,Auto Loan Account,10941.75
12801,12801,Credit Card Account,11283.93
12802,12802,Savings Account,8801.47
12803,12803,Checking Account,16417.43
12804,12804,Auto Loan Account,12747.53
12805,12805,Credit Card Account,9920.21
12806,12806,Investment Account,6790.97
12807,12807,Checking Account,10384.34
12808,12808,Investment Account,9351.71
12809,12809,Home Loan Account,14057.8
12810,12810,Home Loan Account,8790.61
12811,12811,Auto Loan Account,10826.6
12812,12812,Money Market Account,6471.42
12813,12813,Checking Account,9358.41
12814,12814,Investment Account,4700.95
12815,12815,Home Loan Account,2722.23
12816,12816,Investment Account,6464.59
12817,12817,Credit Card Account,9870.3
12818,12818,Savings Account,8337.27
12819,12819,Auto Loan Account,1179.06
12820,12820,Money Market Account,13317.83
12821,12821,Auto Loan Account,8079.29
12822,12822,Checking Account,2461.82
12823,12823,Money Market Account,10439.44
12824,12824,Money Market Account,11081.65
12825,12825,Personal Loan Account,9691.52
12826,12826,Home Loan Account,15290.07
12827,12827,Investment Account,3999.23
12828,12828,Credit Card Account,6712.84
12829,12829,Home Loan Account,3843.8
12830,12830,Home Loan Account,13273.76
12831,12831,Home Loan Account,3641.91
12832,12832,Personal Loan Account,13097.31
12833,12833,Savings Account,13896.1
12834,12834,Auto Loan Account,4035.61
12835,12835,Money Market Account,7992.61
12836,12836,Savings Account,13451.47
12837,12837,Checking Account,3934.32
12838,12838,Home Loan Account,15088.73
12839,12839,Checking Account,17981.28
12840,12840,Savings Account,9124.04
12841,12841,Savings Account,4038.98
12842,12842,Savings Account,5721.68
12843,12843,Savings Account,15873.06
12844,12844,Credit Card Account,3255.27
12845,12845,Checking Account,3829.28
12846,12846,Savings Account,17339.87
12847,12847,Credit Card Account,14557.07
12848,12848,Home Loan Account,8587.71
12849,12849,Credit Card Account,15613.4
12850,12850,Savings Account,5941.9
12851,12851,Home Loan Account,13899.29
12852,12852,Checking Account,1319.41
12853,12853,Investment Account,7826.08
12854,12854,Home Loan Account,7391.48
12855,12855,Checking Account,2997.39
12856,12856,Checking Account,5486.58
12857,12857,Investment Account,9867.24
12858,12858,Home Loan Account,9015.25
12859,12859,Home Loan Account,18291.41
12860,12860,Checking Account,11581
12861,12861,Savings Account,12455.68
12862,12862,Savings Account,3120.53
12863,12863,Personal Loan Account,9742.28
12864,12864,Investment Account,12896.89
12865,12865,Savings Account,7901.83
12866,12866,Personal Loan Account,12644.05
12867,12867,Investment Account,13300.36
12868,12868,Personal Loan Account,15729.82
12869,12869,Investment Account,7253.13
12870,12870,Checking Account,3610.78
12871,12871,Personal Loan Account,10676.8
12872,12872,Personal Loan Account,6720.12
12873,12873,Auto Loan Account,7048.66
12874,12874,Checking Account,8269.45
12875,12875,Money Market Account,14116.19
12876,12876,Home Loan Account,9467.42
12877,12877,Credit Card Account,15616.36
12878,12878,Money Market Account,1350.86
12879,12879,Savings Account,7306.23
12880,12880,Money Market Account,14921.45
12881,12881,Credit Card Account,11026.22
12882,12882,Auto Loan Account,13533.54
12883,12883,Savings Account,9509.71
12884,12884,Savings Account,3957.01
12885,12885,Personal Loan Account,13713.75
12886,12886,Investment Account,2573.42
12887,12887,Savings Account,18458.63
12888,12888,Money Market Account,11076.1
12889,12889,Personal Loan Account,930.23
12890,12890,Investment Account,15467.02
12891,12891,Auto Loan Account,15975.19
12892,12892,Checking Account,11658.78
12893,12893,Credit Card Account,13286.47
12894,12894,Money Market Account,13080.47
12895,12895,Investment Account,4878.56
12896,12896,Home Loan Account,12380.25
12897,12897,Personal Loan Account,17653.89
12898,12898,Investment Account,5564.84
12899,12899,Money Market Account,11018.97
12900,12900,Money Market Account,2844.89
12901,12901,Home Loan Account,6146.68
12902,12902,Investment Account,7668.63
12903,12903,Credit Card Account,13589.37
12904,12904,Auto Loan Account,9222.7
12905,12905,Money Market Account,5031.32
12906,12906,Personal Loan Account,16325.29
12907,12907,Personal Loan Account,6115.34
12908,12908,Checking Account,15243.7
12909,12909,Credit Card Account,12491.72
12910,12910,Checking Account,4389.91
12911,12911,Auto Loan Account,13146.28
12912,12912,Credit Card Account,3275.49
12913,12913,Auto Loan Account,9231.06
12914,12914,Auto Loan Account,5649.72
12915,12915,Home Loan Account,8947.66
12916,12916,Money Market Account,13444.9
12917,12917,Home Loan Account,8076.12
12918,12918,Checking Account,17723.78
12919,12919,Checking Account,11520.01
12920,12920,Credit Card Account,15098.17
12921,12921,Money Market Account,10579.71
12922,12922,Personal Loan Account,17677.76
12923,12923,Investment Account,9582.96
12924,12924,Savings Account,7652.12
12925,12925,Savings Account,13080.23
12926,12926,Money Market Account,10811.8
12927,12927,Savings Account,9496.78
12928,12928,Money Market Account,9830.02
12929,12929,Investment Account,9181.33
12930,12930,Checking Account,3649.86
12931,12931,Checking Account,9030.91
12932,12932,Money Market Account,12734.42
12933,12933,Credit Card Account,7421.24
12934,12934,Money Market Account,12514.9
12935,12935,Investment Account,8568.47
12936,12936,Checking Account,12398.95
12937,12937,Investment Account,9397.61
12938,12938,Auto Loan Account,2278.85
12939,12939,Home Loan Account,12011.45
12940,12940,Auto Loan Account,11113.57
12941,12941,Money Market Account,10046.29
12942,12942,Personal Loan Account,7751.03
12943,12943,Credit Card Account,12614.9
12944,12944,Investment Account,10978.95
12945,12945,Auto Loan Account,11605.77
12946,12946,Home Loan Account,11519.98
12947,12947,Personal Loan Account,2707.69
12948,12948,Home Loan Account,9002.87
12949,12949,Auto Loan Account,11392.92
12950,12950,Home Loan Account,2832.95
12951,12951,Savings Account,19263.69
12952,12952,Checking Account,1741.87
12953,12953,Home Loan Account,12893.42
12954,12954,Investment Account,11728.04
12955,12955,Auto Loan Account,11150.27
12956,12956,Checking Account,4392.68
12957,12957,Credit Card Account,4706.7
12958,12958,Credit Card Account,8923.98
12959,12959,Credit Card Account,14738.28
12960,12960,Money Market Account,10923.16
12961,12961,Investment Account,5130.23
12962,12962,Home Loan Account,10153.04
12963,12963,Money Market Account,13381.25
12964,12964,Savings Account,3984
12965,12965,Money Market Account,8683.54
12966,12966,Home Loan Account,6747.92
12967,12967,Home Loan Account,19843.44
12968,12968,Savings Account,8525.4
12969,12969,Money Market Account,6753.65
12970,12970,Personal Loan Account,7717.71
12971,12971,Personal Loan Account,11640.78
12972,12972,Home Loan Account,11513.98
12973,12973,Credit Card Account,14744.54
12974,12974,Credit Card Account,10510.56
12975,12975,Money Market Account,4533.51
12976,12976,Home Loan Account,9570.29
12977,12977,Investment Account,9891.94
12978,12978,Personal Loan Account,5509.41
12979,12979,Checking Account,6773.32
12980,12980,Credit Card Account,15904.39
12981,12981,Personal Loan Account,13317.52
12982,12982,Money Market Account,7389.36
12983,12983,Savings Account,6863.95
12984,12984,Checking Account,9918.97
12985,12985,Home Loan Account,17697.55
12986,12986,Home Loan Account,8433.12
12987,12987,Credit Card Account,16453.8
12988,12988,Credit Card Account,7987.06
12989,12989,Savings Account,4797.55
12990,12990,Credit Card Account,13933.47
12991,12991,Checking Account,15217.25
12992,12992,Checking Account,14081.31
12993,12993,Savings Account,11467.96
12994,12994,Savings Account,11831.75
12995,12995,Checking Account,1881.76
12996,12996,Auto Loan Account,8633.03
12997,12997,Credit Card Account,5849.26
12998,12998,Home Loan Account,9943.9
12999,12999,Credit Card Account,4629.34
13000,13000,Money Market Account,8629.45
13001,13001,Investment Account,8115.65
13002,13002,Money Market Account,11779.71
13003,13003,Checking Account,10213.34
13004,13004,Money Market Account,18464.98
13005,13005,Home Loan Account,7068.86
13006,13006,Personal Loan Account,11630.87
13007,13007,Savings Account,7829.2
13008,13008,Investment Account,9437.36
13009,13009,Money Market Account,11214.31
13010,13010,Checking Account,15600.62
13011,13011,Home Loan Account,12262.32
13012,13012,Checking Account,9494.01
13013,13013,Credit Card Account,9510.58
13014,13014,Savings Account,11059.13
13015,13015,Auto Loan Account,11881.53
13016,13016,Personal Loan Account,9046.14
13017,13017,Money Market Account,11861.28
13018,13018,Home Loan Account,10630.93
13019,13019,Home Loan Account,10845.67
13020,13020,Auto Loan Account,7442.22
13021,13021,Money Market Account,8287.23
13022,13022,Checking Account,15424.25
13023,13023,Investment Account,12351.71
13024,13024,Money Market Account,13717.07
13025,13025,Savings Account,9784.85
13026,13026,Personal Loan Account,13002.68
13027,13027,Auto Loan Account,12490.47
13028,13028,Credit Card Account,13815.32
13029,13029,Auto Loan Account,4936.66
13030,13030,Money Market Account,7537.09
13031,13031,Savings Account,11650.04
13032,13032,Savings Account,16303.28
13033,13033,Credit Card Account,10699.25
13034,13034,Auto Loan Account,5229.31
13035,13035,Credit Card Account,5408.42
13036,13036,Auto Loan Account,5942.27
13037,13037,Checking Account,10706.43
13038,13038,Money Market Account,15654.89
13039,13039,Money Market Account,15198.43
13040,13040,Checking Account,15982.83
13041,13041,Home Loan Account,16995.9
13042,13042,Personal Loan Account,12060.75
13043,13043,Checking Account,12127.68
13044,13044,Money Market Account,17037.39
13045,13045,Personal Loan Account,12665.51
13046,13046,Credit Card Account,9894.3
13047,13047,Investment Account,8760.61
13048,13048,Investment Account,8709.46
13049,13049,Money Market Account,9824.61
13050,13050,Credit Card Account,5450.3
13051,13051,Auto Loan Account,2616.42
13052,13052,Investment Account,5186.89
13053,13053,Personal Loan Account,8074.74
13054,13054,Personal Loan Account,10193.57
13055,13055,Investment Account,12261.97
13056,13056,Auto Loan Account,8216.82
13057,13057,Auto Loan Account,7481.25
13058,13058,Credit Card Account,11467.82
13059,13059,Auto Loan Account,6322.01
13060,13060,Home Loan Account,7470.15
13061,13061,Savings Account,9279.52
13062,13062,Credit Card Account,7387.67
13063,13063,Home Loan Account,10567.03
13064,13064,Credit Card Account,3909.73
13065,13065,Personal Loan Account,11366.4
13066,13066,Home Loan Account,16134.03
13067,13067,Home Loan Account,6453.35
13068,13068,Personal Loan Account,10830.19
13069,13069,Investment Account,9850.8
13070,13070,Auto Loan Account,9962.52
13071,13071,Personal Loan Account,8617.87
13072,13072,Home Loan Account,5079.32
13073,13073,Personal Loan Account,13186.88
13074,13074,Investment Account,3452.08
13075,13075,Savings Account,14181.77
13076,13076,Checking Account,12226.6
13077,13077,Personal Loan Account,7797.73
13078,13078,Home Loan Account,9483.24
13079,13079,Personal Loan Account,9049.32
13080,13080,Home Loan Account,9672.48
13081,13081,Checking Account,14861.97
13082,13082,Home Loan Account,4804.75
13083,13083,Credit Card Account,14813.28
13084,13084,Personal Loan Account,1321.81
13085,13085,Checking Account,15434.93
13086,13086,Money Market Account,16308.81
13087,13087,Savings Account,9621.81
13088,13088,Investment Account,12571.46
13089,13089,Auto Loan Account,19090.13
13090,13090,Checking Account,5591.58
13091,13091,Credit Card Account,10995.47
13092,13092,Checking Account,4911.88
13093,13093,Checking Account,16670.46
13094,13094,Money Market Account,10677.17
13095,13095,Home Loan Account,5105.95
13096,13096,Credit Card Account,5268.39
13097,13097,Savings Account,14218.18
13098,13098,Savings Account,9962.55
13099,13099,Investment Account,14498.92
13100,13100,Checking Account,14234.38
13101,13101,Money Market Account,2830.32
13102,13102,Investment Account,5044.48
13103,13103,Auto Loan Account,14373.69
13104,13104,Checking Account,7827.58
13105,13105,Home Loan Account,9708.01
13106,13106,Auto Loan Account,6873
13107,13107,Home Loan Account,16962.02
13108,13108,Money Market Account,4563.14
13109,13109,Money Market Account,10865.06
13110,13110,Checking Account,18582.23
13111,13111,Investment Account,10173.64
13112,13112,Money Market Account,15427.56
13113,13113,Investment Account,11815.4
13114,13114,Home Loan Account,8778.58
13115,13115,Checking Account,4147.54
13116,13116,Home Loan Account,7988.13
13117,13117,Credit Card Account,8153.54
13118,13118,Auto Loan Account,9628.48
13119,13119,Personal Loan Account,3608.25
13120,13120,Investment Account,17612.79
13121,13121,Personal Loan Account,11198.84
13122,13122,Savings Account,10678.08
13123,13123,Personal Loan Account,6775.15
13124,13124,Personal Loan Account,4462.88
13125,13125,Auto Loan Account,13308.3
13126,13126,Investment Account,5570.69
13127,13127,Home Loan Account,11330.98
13128,13128,Personal Loan Account,3133.13
13129,13129,Money Market Account,12296.21
13130,13130,Savings Account,12539.27
13131,13131,Home Loan Account,15637.07
13132,13132,Savings Account,7720.6
13133,13133,Investment Account,5256.58
13134,13134,Credit Card Account,10471.61
13135,13135,Auto Loan Account,13358.71
13136,13136,Credit Card Account,10186.06
13137,13137,Credit Card Account,7867.29
13138,13138,Credit Card Account,4564.89
13139,13139,Personal Loan Account,10365.24
13140,13140,Home Loan Account,3951.96
13141,13141,Auto Loan Account,9984.98
13142,13142,Credit Card Account,8608.73
13143,13143,Personal Loan Account,5533.81
13144,13144,Home Loan Account,7884.83
13145,13145,Auto Loan Account,9713.53
13146,13146,Personal Loan Account,11078.94
13147,13147,Personal Loan Account,8191.62
13148,13148,Checking Account,14169.86
13149,13149,Savings Account,14771.56
13150,13150,Personal Loan Account,11711.92
13151,13151,Home Loan Account,12422.58
13152,13152,Auto Loan Account,15214.81
13153,13153,Auto Loan Account,1499.68
13154,13154,Auto Loan Account,7193.06
13155,13155,Home Loan Account,1748.73
13156,13156,Personal Loan Account,13549.05
13157,13157,Auto Loan Account,17038.1
13158,13158,Credit Card Account,9037.37
13159,13159,Credit Card Account,16259.8
13160,13160,Home Loan Account,4769.43
13161,13161,Auto Loan Account,11874.48
13162,13162,Investment Account,9249.04
13163,13163,Credit Card Account,9730.54
13164,13164,Home Loan Account,12244.53
13165,13165,Credit Card Account,6815.5
13166,13166,Personal Loan Account,6272.86
13167,13167,Credit Card Account,7039.68
13168,13168,Home Loan Account,9875.81
13169,13169,Home Loan Account,9907.95
13170,13170,Savings Account,13873.95
13171,13171,Auto Loan Account,8555.85
13172,13172,Money Market Account,17307.1
13173,13173,Credit Card Account,6923.95
13174,13174,Credit Card Account,9838.43
13175,13175,Investment Account,12874.41
13176,13176,Investment Account,3396.86
13177,13177,Credit Card Account,2668.85
13178,13178,Savings Account,6575.75
13179,13179,Personal Loan Account,4911.14
13180,13180,Auto Loan Account,6523.96
13181,13181,Auto Loan Account,5221.84
13182,13182,Money Market Account,7372.08
13183,13183,Home Loan Account,6288.86
13184,13184,Investment Account,10795.58
13185,13185,Credit Card Account,12434.69
13186,13186,Credit Card Account,8953.01
13187,13187,Savings Account,7467.59
13188,13188,Checking Account,11316.98
13189,13189,Investment Account,9228.45
13190,13190,Personal Loan Account,8027.83
13191,13191,Home Loan Account,8121.38
13192,13192,Personal Loan Account,8756.54
13193,13193,Savings Account,15614.4
13194,13194,Savings Account,15488.87
13195,13195,Auto Loan Account,9791.19
13196,13196,Credit Card Account,5155.99
13197,13197,Savings Account,12533.2
13198,13198,Credit Card Account,10587.43
13199,13199,Checking Account,12781.01
13200,13200,Auto Loan Account,12785.93
13201,13201,Home Loan Account,6618.28
13202,13202,Investment Account,8857.05
13203,13203,Credit Card Account,15794.2
13204,13204,Investment Account,7119.12
13205,13205,Money Market Account,12059.27
13206,13206,Investment Account,10549.58
13207,13207,Money Market Account,5840.18
13208,13208,Personal Loan Account,8435.91
13209,13209,Checking Account,12102.2
13210,13210,Money Market Account,11853.28
13211,13211,Checking Account,16042.58
13212,13212,Personal Loan Account,6152.58
13213,13213,Home Loan Account,7059.11
13214,13214,Auto Loan Account,10436.61
13215,13215,Credit Card Account,9669.28
13216,13216,Checking Account,8703.76
13217,13217,Personal Loan Account,3560.43
13218,13218,Money Market Account,11685.26
13219,13219,Investment Account,13511.45
13220,13220,Credit Card Account,7322.02
13221,13221,Auto Loan Account,10906.84
13222,13222,Auto Loan Account,5879.73
13223,13223,Personal Loan Account,15030.38
13224,13224,Home Loan Account,7919.81
13225,13225,Savings Account,10972.53
13226,13226,Personal Loan Account,18856.79
13227,13227,Savings Account,14726.45
13228,13228,Investment Account,7799.86
13229,13229,Savings Account,10518.99
13230,13230,Money Market Account,5867.73
13231,13231,Personal Loan Account,5964.4
13232,13232,Savings Account,13224.46
13233,13233,Credit Card Account,10289.36
13234,13234,Money Market Account,418.51
13235,13235,Checking Account,11892.77
13236,13236,Auto Loan Account,11834
13237,13237,Money Market Account,14319.37
13238,13238,Investment Account,7043.22
13239,13239,Auto Loan Account,15416.85
13240,13240,Investment Account,5996.57
13241,13241,Auto Loan Account,9708.76
13242,13242,Auto Loan Account,11544.35
13243,13243,Home Loan Account,13493.59
13244,13244,Savings Account,7680.23
13245,13245,Auto Loan Account,11878.37
13246,13246,Checking Account,12247.78
13247,13247,Savings Account,10992.74
13248,13248,Home Loan Account,13354.48
13249,13249,Checking Account,4693.21
13250,13250,Investment Account,10520.86
13251,13251,Personal Loan Account,19367.21
13252,13252,Home Loan Account,2517.62
13253,13253,Home Loan Account,12184.55
13254,13254,Checking Account,9802.75
13255,13255,Auto Loan Account,12131.51
13256,13256,Credit Card Account,15442.47
13257,13257,Credit Card Account,11419.18
13258,13258,Personal Loan Account,1746.64
13259,13259,Money Market Account,5480.28
13260,13260,Money Market Account,12200.89
13261,13261,Credit Card Account,13888.4
13262,13262,Home Loan Account,17030.14
13263,13263,Personal Loan Account,7902.45
13264,13264,Savings Account,17505.24
13265,13265,Auto Loan Account,13989.33
13266,13266,Personal Loan Account,9337.52
13267,13267,Money Market Account,8823.15
13268,13268,Personal Loan Account,6603.77
13269,13269,Savings Account,14132.1
13270,13270,Investment Account,17672.13
13271,13271,Auto Loan Account,4810.94
13272,13272,Home Loan Account,11407.65
13273,13273,Money Market Account,11192.41
13274,13274,Savings Account,16912.34
13275,13275,Auto Loan Account,7913.45
13276,13276,Auto Loan Account,12094.45
13277,13277,Money Market Account,6662.75
13278,13278,Savings Account,17152.22
13279,13279,Home Loan Account,16423.87
13280,13280,Home Loan Account,12773.66
13281,13281,Money Market Account,11779.83
13282,13282,Checking Account,16104.21
13283,13283,Money Market Account,9834.57
13284,13284,Home Loan Account,6018.74
13285,13285,Savings Account,16485.61
13286,13286,Personal Loan Account,10865.32
13287,13287,Personal Loan Account,5634.01
13288,13288,Investment Account,6929.12
13289,13289,Auto Loan Account,9301.35
13290,13290,Savings Account,3262.61
13291,13291,Savings Account,13439.68
13292,13292,Savings Account,10360.89
13293,13293,Personal Loan Account,4674.33
13294,13294,Investment Account,18151.84
13295,13295,Home Loan Account,9964.27
13296,13296,Money Market Account,17317.78
13297,13297,Auto Loan Account,11172.69
13298,13298,Investment Account,11346.22
13299,13299,Checking Account,14093.77
13300,13300,Home Loan Account,13026.5
13301,13301,Home Loan Account,5275.92
13302,13302,Money Market Account,14975.66
13303,13303,Auto Loan Account,9470.73
13304,13304,Home Loan Account,4730.06
13305,13305,Investment Account,9780.72
13306,13306,Money Market Account,4821.49
13307,13307,Home Loan Account,1475.86
